event_id,camera_id,lane_id,LPN,LPJ,LPT,LPN_OCRval,LPJ_OCRval,LPT_OCRval,LPN_score,LPJ_score,LPT_score,weighted_score,baseline_tau_weighted,baseline_tau_or,LPN_thresh,LPJ_thresh,LPT_thresh,decision_weighted_baseline,decision_or_adaptive,feedback_source,error_label,overall_correct
s0-c3-296,CAM-3,3,XMO4913,CO,TEMP,XMO4913,CO,GOV,90.403,84.260,50.835,82.318,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-297,CAM-3,3,HDI5660,FL,TRAILER,HDI5660,FL,GOV,88.347,84.412,51.083,81.380,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-298,CAM-3,3,KJS5126,FL,COMMERCIAL,KJI5126,FL,COMMERCIAL,91.185,82.173,48.677,81.654,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-299,CAM-3,3,WJE6026,NM,PASSENGER,WJE6026,NM,TEMP,89.700,84.908,50.009,82.069,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-300,CAM-3,3,DSQ1714,FL,GOV,DSQ1714,FL,COMMERCIAL,90.923,85.464,43.953,81.967,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-301,CAM-3,3,PUM3078,NM,TRAILER,PUM3078,CO,TEMP,91.415,87.316,50.441,83.834,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-302,CAM-3,3,MXL9566,FL,PASSENGER,MXL9N66,FL,PASSENGER,92.850,85.281,46.708,83.280,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-303,CAM-3,3,FXZ1212,CA,TRAILER,FXZ1212,CA,TEMP,92.148,84.768,50.085,83.255,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-304,CAM-3,3,AFM8928,FL,TRAILER,AFM89X8,FL,TRAILER,90.185,86.250,50.086,82.793,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-305,CAM-3,3,RSC8638,CA,GOV,RSC8638,CA,TRAILER,88.390,89.107,46.912,82.419,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-306,CAM-3,3,WQF2712,TX,TEMP,WQF2712,TX,COMMERCIAL,90.254,81.963,46.697,80.819,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-307,CAM-3,3,FXM8114,CA,TRAILER,FXM8114,CA,TRAILER,86.054,83.915,46.611,79.389,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,1
s0-c3-308,CAM-3,3,KDN6573,NV,TRAILER,KDN6573,NV,COMMERCIAL,88.733,82.597,50.239,80.811,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-309,CAM-3,3,HOL4632,AZ,COMMERCIAL,HOL463H,AZ,PASSENGER,86.011,85.080,50.703,80.389,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-310,CAM-3,3,LJM7363,CO,TEMP,LJM7363,OK,TEMP,90.305,84.249,53.883,82.722,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-311,CAM-3,3,HKC2633,CA,TEMP,HKC2633,CA,TRAILER,93.312,84.822,53.488,84.367,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-312,CAM-3,3,ZRK5683,FL,GOV,ZRK5683,FL,TEMP,93.087,84.077,48.738,83.281,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-313,CAM-3,3,HQA7522,OK,COMMERCIAL,HQA7522,OK,PASSENGER,91.290,86.331,50.373,83.417,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-314,CAM-3,3,IZI7859,CA,COMMERCIAL,IZI7859,NM,TRAILER,87.597,86.472,50.295,81.608,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-315,CAM-3,3,JGC6396,AZ,GOV,JGC6396,AZ,COMMERCIAL,90.478,87.267,53.903,83.868,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-316,CAM-3,3,XNU3805,NV,GOV,XNU3805,NV,GOV,90.157,86.529,49.171,82.739,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-317,CAM-3,3,ACW8408,CA,COMMERCIAL,ACW8408,OK,GOV,90.502,83.591,50.327,82.057,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-318,CAM-3,3,TJC4000,NV,COMMERCIAL,TJC4000,NV,TEMP,88.317,85.206,48.988,81.329,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-319,CAM-3,3,LTX9709,OK,GOV,LTX9H09,OK,GOV,90.189,87.271,46.191,82.568,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-320,CAM-3,3,MWX8957,AZ,TEMP,MVX8957,AZ,TRAILER,89.423,82.610,50.471,81.196,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-321,CAM-3,3,NYY9203,AZ,PASSENGER,NYY9203,AZ,COMMERCIAL,91.189,86.247,44.359,82.435,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-322,CAM-3,3,NXR7580,NM,COMMERCIAL,NXR7580,NM,GOV,89.192,84.948,48.737,81.638,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-323,CAM-3,3,QQY4074,TX,TEMP,QQY4074,TX,TRAILER,88.794,83.401,46.501,80.562,81.000,47.000,82.142,77.037,40.911,review,auto_clear,dispute,type1,0
s0-c3-324,CAM-3,3,JAN5613,AZ,TEMP,JAN5613,TX,PASSENGER,86.037,87.761,47.772,80.901,81.000,47.000,82.142,77.037,40.911,review,auto_clear,dispute,type1,0
s0-c3-325,CAM-3,3,GED7272,AZ,COMMERCIAL,GED7272,AZ,PASSENGER,89.259,82.644,48.426,80.819,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-326,CAM-3,3,UTC0949,OK,TRAILER,UTC0949,OK,TEMP,94.995,88.864,49.848,86.077,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-327,CAM-3,3,PUD5531,CO,TRAILER,OUD5531,CO,TRAILER,86.062,83.922,46.850,79.431,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-328,CAM-3,3,GXV6903,OK,PASSENGER,GXV6903,CO,PASSENGER,92.463,84.533,50.337,83.369,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-329,CAM-3,3,VTK9737,NV,GOV,VTK9737,NV,GOV,94.113,84.734,47.470,83.834,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-330,CAM-3,3,IBG4111,OK,TRAILER,IBG4111,TX,COMMERCIAL,95.513,86.919,49.621,85.622,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-331,CAM-3,3,CJV3128,OK,PASSENGER,CJV3128,OK,PASSENGER,88.342,87.615,50.453,82.404,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-332,CAM-3,3,MJE7109,CA,TEMP,MJE7109,CA,COMMERCIAL,87.059,83.500,44.949,79.497,81.000,47.000,82.142,77.037,40.911,review,auto_clear,dispute,type1,0
s0-c3-333,CAM-3,3,DND6873,TX,COMMERCIAL,DND6873,TX,TRAILER,89.196,83.613,54.040,81.968,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-334,CAM-3,3,QAX1359,CO,PASSENGER,QAX1359,CO,PASSENGER,88.353,82.216,46.669,79.953,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,1
s0-c3-335,CAM-3,3,KBH0096,CO,TRAILER,KB30096,OK,TRAILER,86.729,83.059,45.436,79.250,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-336,CAM-3,3,FYT4633,CA,PASSENGER,FYT4633,OK,PASSENGER,87.563,84.122,48.674,80.525,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-337,CAM-3,3,BJS2128,AZ,GOV,BJS2128,AZ,GOV,86.257,88.002,47.463,81.048,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-338,CAM-3,3,PCH1755,AZ,TEMP,PCH1755,AZ,TEMP,90.474,84.593,49.865,82.324,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-339,CAM-3,3,QPR2483,NM,TRAILER,QPRH483,NM,GOV,94.051,84.748,46.066,83.597,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-340,CAM-3,3,XMC3129,CA,TRAILER,XMC3129,CA,COMMERCIAL,90.425,84.025,46.891,81.655,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-341,CAM-3,3,CKB2599,CA,TEMP,CKB2599,CA,TEMP,89.684,83.896,47.148,81.278,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-342,CAM-3,3,AZD2869,OK,TRAILER,AZD2869,OK,GOV,90.632,85.571,46.314,82.213,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-343,CAM-3,3,CRH0896,TX,TRAILER,CRH0896,TX,TEMP,90.544,84.085,47.566,81.837,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-344,CAM-3,3,MRW0477,OK,PASSENGER,MRW0477,OK,PASSENGER,87.498,81.585,48.952,79.646,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,1
s0-c3-345,CAM-3,3,JXH0544,FL,COMMERCIAL,JXH0544,CO,COMMERCIAL,88.328,81.216,51.100,80.255,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-346,CAM-3,3,RMH2374,TX,GOV,RMH2374,TX,COMMERCIAL,90.907,81.151,49.536,81.287,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-347,CAM-3,3,OZE8381,TX,COMMERCIAL,OZE8381,FL,TRAILER,90.419,86.588,49.314,82.913,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-348,CAM-3,3,MFY9139,TX,COMMERCIAL,MFY9139,TX,COMMERCIAL,88.949,87.111,47.038,82.019,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-349,CAM-3,3,TMK6313,AZ,COMMERCIAL,TMK6313,AZ,TRAILER,91.502,88.490,49.539,84.153,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-350,CAM-3,3,GXM0399,TX,TEMP,GXM0399,TX,TRAILER,91.324,86.335,47.339,82.980,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-351,CAM-3,3,MDC0794,NV,TRAILER,MDC0794,NV,TEMP,86.874,86.293,46.952,80.682,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-352,CAM-3,3,KYL6616,AZ,COMMERCIAL,KYL6616,AZ,PASSENGER,87.708,84.946,52.089,81.398,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-353,CAM-3,3,NHE4534,FL,TRAILER,NHE4534,FL,TEMP,91.321,87.100,50.956,83.789,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-354,CAM-3,3,CZL6992,CO,TEMP,CZLR992,CO,GOV,89.658,86.558,51.766,82.889,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-355,CAM-3,3,IOS1151,CO,TEMP,IOS115P,CA,COMMERCIAL,90.067,83.431,46.893,81.268,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-356,CAM-3,3,QFS9810,TX,COMMERCIAL,QFS9810,CO,GOV,89.137,84.714,50.242,81.755,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-357,CAM-3,3,HFB8583,TX,PASSENGER,HFBS583,TX,TEMP,88.753,88.484,48.420,82.609,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-358,CAM-3,3,OYA6541,CA,PASSENGER,OYA6541,OK,COMMERCIAL,89.697,89.783,51.338,83.973,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-359,CAM-3,3,UYE2596,CO,TEMP,UYE2596,CO,TEMP,89.601,89.105,48.662,83.286,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-360,CAM-3,3,QQB5467,NM,TEMP,Q5B5467,NM,TEMP,91.115,85.216,49.894,82.867,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-361,CAM-3,3,DRR1597,CO,TEMP,DRR1597,NM,TRAILER,93.097,84.796,50.561,83.811,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-362,CAM-3,3,YER8093,TX,TRAILER,YER8093,TX,PASSENGER,89.566,83.697,50.313,81.624,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-363,CAM-3,3,VPM4601,NM,GOV,VSM4601,OK,COMMERCIAL,90.889,81.975,51.813,81.908,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-364,CAM-3,3,SWY5027,TX,GOV,SWY5027,TX,GOV,91.404,85.388,53.532,83.618,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-365,CAM-3,3,PXG6437,NV,GOV,PXG6437,AZ,GOV,91.464,83.819,50.374,82.625,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-366,CAM-3,3,FRI3761,AZ,GOV,FRI3761,AZ,GOV,94.183,82.102,50.953,83.470,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-367,CAM-3,3,UWH5867,NM,TEMP,UWHH867,NM,TEMP,87.559,81.500,49.303,79.700,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-368,CAM-3,3,WPA9254,OK,TRAILER,WPA9254,OK,TRAILER,87.026,84.544,52.518,80.981,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,1
s0-c3-369,CAM-3,3,ACE5593,AZ,GOV,ACE5593,AZ,GOV,90.044,84.471,47.441,81.703,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-370,CAM-3,3,VON5943,CO,COMMERCIAL,1ON5943,CO,COMMERCIAL,87.734,83.894,44.616,79.922,81.000,47.000,82.142,77.037,40.911,review,auto_clear,dispute,type1,0
s0-c3-371,CAM-3,3,RPE0717,TX,TRAILER,RPE0717,AZ,COMMERCIAL,89.442,83.019,45.336,80.578,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-372,CAM-3,3,VDG3430,OK,TRAILER,VDGL430,CA,TRAILER,93.440,82.878,50.403,83.287,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-373,CAM-3,3,ZVP8331,OK,COMMERCIAL,OVP8331,OK,TEMP,90.425,83.834,46.026,81.458,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-374,CAM-3,3,HFD3039,TX,TEMP,HFD3939,TX,GOV,89.499,82.739,48.062,80.917,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-375,CAM-3,3,JSF6219,CA,TRAILER,JSF6219,CA,PASSENGER,90.873,78.796,48.126,80.234,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-376,CAM-3,3,JIF1635,FL,COMMERCIAL,JIF1635,FL,GOV,87.830,85.222,51.080,81.404,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-377,CAM-3,3,ADQ7008,TX,PASSENGER,ADQ70T8,TX,PASSENGER,91.061,84.514,48.131,82.330,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-378,CAM-3,3,NBC5696,NV,TEMP,NBC5696,NV,PASSENGER,88.833,85.346,46.528,81.267,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-379,CAM-3,3,PCU0181,TX,TRAILER,PCU0181,TX,COMMERCIAL,91.311,83.890,43.604,81.557,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-380,CAM-3,3,THN5014,TX,TRAILER,THN5014,TX,COMMERCIAL,90.785,81.548,50.341,81.486,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-381,CAM-3,3,OOF0287,NM,GOV,OOF0287,NM,TRAILER,85.801,86.667,49.626,80.678,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-382,CAM-3,3,ZYJ4210,NM,TEMP,ZYJ4210,NM,PASSENGER,96.131,86.808,50.884,86.081,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-383,CAM-3,3,VCN8393,NV,COMMERCIAL,VCN8393,TX,GOV,87.078,85.820,45.305,80.372,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-384,CAM-3,3,MJW3662,FL,GOV,MJW3682,FL,GOV,92.459,82.674,44.730,81.875,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-385,CAM-3,3,AJG9994,TX,TRAILER,AJG9F94,TX,TRAILER,86.640,80.412,50.142,78.986,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-386,CAM-3,3,UYK9899,FL,COMMERCIAL,UYK9899,FL,TRAILER,86.621,86.155,49.375,80.871,81.000,47.000,82.142,77.037,40.911,review,auto_clear,dispute,type1,0
s0-c3-387,CAM-3,3,SUB6350,CO,PASSENGER,SUB6350,CO,GOV,90.890,85.618,48.717,82.719,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-388,CAM-3,3,MNO1884,CA,PASSENGER,MNO1884,CA,PASSENGER,88.788,86.905,48.223,82.044,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-389,CAM-3,3,YNC4927,NV,COMMERCIAL,YNC4927,AZ,COMMERCIAL,88.207,84.330,52.288,81.462,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-390,CAM-3,3,SQT0274,FL,COMMERCIAL,SQT0264,NM,COMMERCIAL,86.235,88.022,47.467,81.045,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-391,CAM-3,3,RFM9972,OK,COMMERCIAL,RFM9972,TX,GOV,91.311,83.299,50.665,82.410,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-392,CAM-3,3,MHW2711,CA,COMMERCIAL,MHW2711,OK,COMMERCIAL,89.923,83.695,46.890,81.288,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-393,CAM-3,3,BBK0828,FL,COMMERCIAL,BBK0828,FL,COMMERCIAL,87.797,86.746,47.866,81.439,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-394,CAM-3,3,HXE5112,TX,COMMERCIAL,HXES112,CO,PASSENGER,87.423,84.704,52.818,81.281,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-395,CAM-3,3,CBO3666,NM,PASSENGER,CBO3666,NM,PASSENGER,87.892,85.510,46.267,80.814,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,1
s0-c3-396,CAM-3,3,XKG6036,FL,GOV,XKG6036,FL,GOV,92.459,86.526,49.910,84.000,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-397,CAM-3,3,SXC4623,FL,TEMP,SXC4623,FL,TEMP,86.820,84.830,50.327,80.649,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,1
s0-c3-398,CAM-3,3,USY3298,FL,GOV,FSY3298,FL,TRAILER,90.986,86.096,48.374,82.882,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-399,CAM-3,3,NJP5838,CA,PASSENGER,NJP5838,OK,COMMERCIAL,92.980,84.088,46.703,82.926,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-400,CAM-3,3,TDW4913,CA,GOV,TDW4913,NM,COMMERCIAL,89.532,87.142,51.712,83.022,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-401,CAM-3,3,VXH0904,OK,GOV,VXH0904,OK,GOV,90.010,84.582,52.646,82.505,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-402,CAM-3,3,ZWU7422,AZ,PASSENGER,ZWU7422,AZ,TEMP,86.408,84.584,48.729,80.118,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-403,CAM-3,3,WON9999,OK,TRAILER,WON9999,OK,TRAILER,85.884,85.083,47.619,79.864,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,1
s0-c3-404,CAM-3,3,KKI3014,FL,TEMP,KKI3014,FL,PASSENGER,87.514,85.384,48.443,80.908,81.000,47.000,82.142,77.037,40.911,review,auto_clear,dispute,type1,0
s0-c3-405,CAM-3,3,MAR7261,NV,TRAILER,MAR7H61,OK,TEMP,88.084,88.848,48.277,82.380,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-406,CAM-3,3,TQX2805,OK,TRAILER,TQX28A5,NM,COMMERCIAL,90.520,89.320,49.316,83.919,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-407,CAM-3,3,UIY2395,NM,PASSENGER,UIY2395,NM,PASSENGER,90.616,84.248,48.347,82.047,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-408,CAM-3,3,PHK4666,FL,PASSENGER,PHK4666,FL,PASSENGER,89.806,83.536,49.376,81.547,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-409,CAM-3,3,CYB3226,OK,GOV,CYB3226,OK,GOV,91.999,85.609,49.618,83.405,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-410,CAM-3,3,PLR9136,NM,TRAILER,PLR9136,NM,TRAILER,91.842,89.756,48.936,84.676,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-411,CAM-3,3,TOJ5172,NM,COMMERCIAL,TOJL172,NM,TEMP,91.088,84.052,47.329,82.062,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-412,CAM-3,3,NGX9616,TX,PASSENGER,NGX9616,FL,PASSENGER,87.712,80.949,51.510,79.915,81.000,47.000,82.142,77.037,40.911,review,auto_clear,none,,0
s0-c3-413,CAM-3,3,XVB9447,NV,GOV,XVB9447,CO,COMMERCIAL,91.489,84.785,49.192,82.798,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-414,CAM-3,3,SOA7926,CA,TEMP,SOA7926,CA,TEMP,90.518,84.096,49.394,82.102,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-415,CAM-3,3,AKR2335,CA,GOV,AKR2335,CA,GOV,91.251,86.777,50.572,83.583,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-416,CAM-3,3,TXW7917,NM,TEMP,TXW7917,NM,TEMP,89.110,86.732,49.069,82.271,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-417,CAM-3,3,WPF0037,NM,COMMERCIAL,WPF0037,NM,GOV,93.467,89.447,44.835,84.765,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-418,CAM-3,3,RMK4091,NM,GOV,RMK4091,NM,GOV,93.700,87.980,46.892,84.677,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-419,CAM-3,3,IXG8017,AZ,TRAILER,IXG8017,AZ,TRAILER,90.690,89.231,49.731,84.036,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-420,CAM-3,3,JZS8987,NM,COMMERCIAL,JZS8987,TX,TRAILER,90.613,83.893,45.500,81.494,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-421,CAM-3,3,RII1307,TX,GOV,RII1307,TX,GOV,90.882,85.172,47.674,82.402,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-422,CAM-3,3,MRY6458,CA,TEMP,MRY6458,CA,TEMP,92.592,85.285,50.950,83.789,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-423,CAM-3,3,JGN8052,NM,COMMERCIAL,JGN8052,NM,PASSENGER,89.423,81.983,47.328,80.505,81.000,47.000,82.142,77.037,40.911,review,auto_clear,dispute,type1,0
s0-c3-424,CAM-3,3,GTN8903,OK,PASSENGER,GTN8903,OK,TRAILER,88.808,85.277,46.480,81.223,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-425,CAM-3,3,JWZ6229,AZ,GOV,JWZ6229,AZ,PASSENGER,88.776,85.830,52.735,82.339,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,dispute,type1,0
s0-c3-426,CAM-3,3,APN9878,OK,COMMERCIAL,APN9878,NM,GOV,86.674,86.578,47.983,80.837,81.000,47.000,82.142,77.037,40.911,review,auto_clear,dispute,type1,0
s0-c3-427,CAM-3,3,GWX1698,NV,GOV,G0X1698,NV,GOV,93.689,81.830,48.930,82.824,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-428,CAM-3,3,YFF2257,NM,COMMERCIAL,YFF2257,NM,COMMERCIAL,89.072,86.836,47.664,82.078,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
s0-c3-429,CAM-3,3,CPA0271,CO,COMMERCIAL,CPA0271,CO,GOV,91.874,91.553,45.885,84.864,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-430,CAM-3,3,OGS2034,AZ,COMMERCIAL,OGS2034,AZ,TRAILER,88.725,87.238,52.547,82.778,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-431,CAM-3,3,EKL8065,CA,TEMP,EKL806V,CA,TEMP,90.396,83.624,49.855,81.944,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-432,CAM-3,3,GHQ3987,NV,TRAILER,GHQ3987,NV,COMMERCIAL,92.976,82.287,52.466,83.158,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,0
s0-c3-433,CAM-3,3,TDG0315,CO,COMMERCIAL,TDG0315,CO,COMMERCIAL,92.044,87.735,48.598,84.019,81.000,47.000,82.142,77.037,40.911,auto_clear,auto_clear,none,,1
